index,date,currency,epsActual,epsEstimate,epsDifference,surprisePercent,outstandingShares
335,2023-07-31,USD,0.08,0.06,0.02,33.3333,
336,2023-07-30,USD,0.08,0.06,0.02,33.3333,
337,2023-07-29,USD,0.08,0.06,0.02,33.3333,
338,2023-07-28,USD,0.08,0.06,0.02,33.3333,
339,2023-07-27,USD,0.08,0.06,0.02,33.3333,
340,2023-07-26,USD,0.08,0.06,0.02,33.3333,
341,2023-07-25,USD,0.08,0.06,0.02,33.3333,
342,2023-07-24,USD,0.08,0.06,0.02,33.3333,
343,2023-07-23,USD,0.08,0.06,0.02,33.3333,
344,2023-07-22,USD,0.08,0.06,0.02,33.3333,
345,2023-07-21,USD,0.08,0.06,0.02,33.3333,
346,2023-07-20,USD,0.08,0.06,0.02,33.3333,
347,2023-07-19,USD,0.08,0.06,0.02,33.3333,
348,2023-07-18,USD,0.08,0.06,0.02,33.3333,
349,2023-07-17,USD,0.08,0.06,0.02,33.3333,
350,2023-07-16,USD,0.08,0.06,0.02,33.3333,
351,2023-07-15,USD,0.08,0.06,0.02,33.3333,
352,2023-07-14,USD,0.08,0.06,0.02,33.3333,
353,2023-07-13,USD,0.08,0.06,0.02,33.3333,
354,2023-07-12,USD,0.08,0.06,0.02,33.3333,
355,2023-07-11,USD,0.08,0.06,0.02,33.3333,
356,2023-07-10,USD,0.08,0.06,0.02,33.3333,
357,2023-07-09,USD,0.08,0.06,0.02,33.3333,
358,2023-07-08,USD,0.08,0.06,0.02,33.3333,
359,2023-07-07,USD,0.08,0.06,0.02,33.3333,
360,2023-07-06,USD,0.08,0.06,0.02,33.3333,
361,2023-07-05,USD,0.08,0.06,0.02,33.3333,
362,2023-07-04,USD,0.08,0.06,0.02,33.3333,
363,2023-07-03,USD,0.08,0.06,0.02,33.3333,
364,2023-07-02,USD,0.08,0.06,0.02,33.3333,
365,2023-07-01,USD,0.08,0.06,0.02,33.3333,
366,2023-06-30,USD,0.08,0.06,0.02,33.3333,20210000
367,2023-06-29,USD,0.07,-0.01,0.08,800,20122100
368,2023-06-28,USD,0.07,-0.01,0.08,800,20122100
369,2023-06-27,USD,0.07,-0.01,0.08,800,20122100
370,2023-06-26,USD,0.07,-0.01,0.08,800,20122100
371,2023-06-25,USD,0.07,-0.01,0.08,800,20122100
372,2023-06-24,USD,0.07,-0.01,0.08,800,20122100
373,2023-06-23,USD,0.07,-0.01,0.08,800,20122100
374,2023-06-22,USD,0.07,-0.01,0.08,800,20122100
375,2023-06-21,USD,0.07,-0.01,0.08,800,20122100
376,2023-06-20,USD,0.07,-0.01,0.08,800,20122100
377,2023-06-19,USD,0.07,-0.01,0.08,800,20122100
378,2023-06-18,USD,0.07,-0.01,0.08,800,20122100
379,2023-06-17,USD,0.07,-0.01,0.08,800,20122100
380,2023-06-16,USD,0.07,-0.01,0.08,800,20122100
381,2023-06-15,USD,0.07,-0.01,0.08,800,20122100
382,2023-06-14,USD,0.07,-0.01,0.08,800,20122100
383,2023-06-13,USD,0.07,-0.01,0.08,800,20122100
384,2023-06-12,USD,0.07,-0.01,0.08,800,20122100
385,2023-06-11,USD,0.07,-0.01,0.08,800,20122100
386,2023-06-10,USD,0.07,-0.01,0.08,800,20122100
387,2023-06-09,USD,0.07,-0.01,0.08,800,20122100
388,2023-06-08,USD,0.07,-0.01,0.08,800,20122100
389,2023-06-07,USD,0.07,-0.01,0.08,800,20122100
390,2023-06-06,USD,0.07,-0.01,0.08,800,20122100
391,2023-06-05,USD,0.07,-0.01,0.08,800,20122100
392,2023-06-04,USD,0.07,-0.01,0.08,800,20122100
393,2023-06-03,USD,0.07,-0.01,0.08,800,20122100
394,2023-06-02,USD,0.07,-0.01,0.08,800,20122100
395,2023-06-01,USD,0.07,-0.01,0.08,800,20122100
396,2023-05-31,USD,0.07,-0.01,0.08,800,20122100
397,2023-05-30,USD,0.07,-0.01,0.08,800,20122100
398,2023-05-29,USD,0.07,-0.01,0.08,800,20122100
399,2023-05-28,USD,0.07,-0.01,0.08,800,20122100
400,2023-05-27,USD,0.07,-0.01,0.08,800,20122100
401,2023-05-26,USD,0.07,-0.01,0.08,800,20122100
402,2023-05-25,USD,0.07,-0.01,0.08,800,20122100
403,2023-05-24,USD,0.07,-0.01,0.08,800,20122100
404,2023-05-23,USD,0.07,-0.01,0.08,800,20122100
405,2023-05-22,USD,0.07,-0.01,0.08,800,20122100
406,2023-05-21,USD,0.07,-0.01,0.08,800,20122100
407,2023-05-20,USD,0.07,-0.01,0.08,800,20122100
408,2023-05-19,USD,0.07,-0.01,0.08,800,20122100
409,2023-05-18,USD,0.07,-0.01,0.08,800,20122100
410,2023-05-17,USD,0.07,-0.01,0.08,800,20122100
411,2023-05-16,USD,0.07,-0.01,0.08,800,20122100
412,2023-05-15,USD,0.07,-0.01,0.08,800,20122100
413,2023-05-14,USD,0.07,-0.01,0.08,800,20122100
414,2023-05-13,USD,0.07,-0.01,0.08,800,20122100
415,2023-05-12,USD,0.07,-0.01,0.08,800,20122100
416,2023-05-11,USD,0.07,-0.01,0.08,800,20122100
417,2023-05-10,USD,0.07,-0.01,0.08,800,20122100
418,2023-05-09,USD,0.07,-0.01,0.08,800,20122100
419,2023-05-08,USD,0.07,-0.01,0.08,800,20122100
420,2023-05-07,USD,0.07,-0.01,0.08,800,20122100
421,2023-05-06,USD,0.07,-0.01,0.08,800,20122100
422,2023-05-05,USD,0.07,-0.01,0.08,800,20122100
423,2023-05-04,USD,0.07,-0.01,0.08,800,20122100
424,2023-05-03,USD,0.07,-0.01,0.08,800,20122100
425,2023-05-02,USD,0.07,-0.01,0.08,800,20122100
426,2023-05-01,USD,0.07,-0.01,0.08,800,20122100
427,2023-04-30,USD,0.07,-0.01,0.08,800,20122100
428,2023-04-29,USD,0.07,-0.01,0.08,800,20122100
429,2023-04-28,USD,0.07,-0.01,0.08,800,20122100
430,2023-04-27,USD,0.07,-0.01,0.08,800,20122100
431,2023-04-26,USD,0.07,-0.01,0.08,800,20122100
432,2023-04-25,USD,0.07,-0.01,0.08,800,20122100
433,2023-04-24,USD,0.07,-0.01,0.08,800,20122100
434,2023-04-23,USD,0.07,-0.01,0.08,800,20122100
435,2023-04-22,USD,0.07,-0.01,0.08,800,20122100
436,2023-04-21,USD,0.07,-0.01,0.08,800,20122100
437,2023-04-20,USD,0.07,-0.01,0.08,800,20122100
438,2023-04-19,USD,0.07,-0.01,0.08,800,20122100
439,2023-04-18,USD,0.07,-0.01,0.08,800,20122100
440,2023-04-17,USD,0.07,-0.01,0.08,800,20122100
441,2023-04-16,USD,0.07,-0.01,0.08,800,20122100
442,2023-04-15,USD,0.07,-0.01,0.08,800,20122100
443,2023-04-14,USD,0.07,-0.01,0.08,800,20122100
444,2023-04-13,USD,0.07,-0.01,0.08,800,20122100
445,2023-04-12,USD,0.07,-0.01,0.08,800,20122100
446,2023-04-11,USD,0.07,-0.01,0.08,800,20122100
447,2023-04-10,USD,0.07,-0.01,0.08,800,20122100
448,2023-04-09,USD,0.07,-0.01,0.08,800,20122100
449,2023-04-08,USD,0.07,-0.01,0.08,800,20122100
450,2023-04-07,USD,0.07,-0.01,0.08,800,20122100
451,2023-04-06,USD,0.07,-0.01,0.08,800,20122100
452,2023-04-05,USD,0.07,-0.01,0.08,800,20122100
453,2023-04-04,USD,0.07,-0.01,0.08,800,20122100
454,2023-04-03,USD,0.07,-0.01,0.08,800,20122100
455,2023-04-02,USD,0.07,-0.01,0.08,800,20122100
456,2023-04-01,USD,0.07,-0.01,0.08,800,20122100
457,2023-03-31,USD,0.07,-0.01,0.08,800,20122100
458,2023-03-30,USD,0.1,0.07,0.03,42.8571,20103400
