index,date,currency,epsActual,epsEstimate,epsDifference,surprisePercent,outstandingShares
335,2023-07-31,USD,-0.1,-0.24,0.14,58.3333,
336,2023-07-30,USD,-0.1,-0.24,0.14,58.3333,
337,2023-07-29,USD,-0.1,-0.24,0.14,58.3333,
338,2023-07-28,USD,-0.1,-0.24,0.14,58.3333,
339,2023-07-27,USD,-0.1,-0.24,0.14,58.3333,
340,2023-07-26,USD,-0.1,-0.24,0.14,58.3333,
341,2023-07-25,USD,-0.1,-0.24,0.14,58.3333,
342,2023-07-24,USD,-0.1,-0.24,0.14,58.3333,
343,2023-07-23,USD,-0.1,-0.24,0.14,58.3333,
344,2023-07-22,USD,-0.1,-0.24,0.14,58.3333,
345,2023-07-21,USD,-0.1,-0.24,0.14,58.3333,
346,2023-07-20,USD,-0.1,-0.24,0.14,58.3333,
347,2023-07-19,USD,-0.1,-0.24,0.14,58.3333,
348,2023-07-18,USD,-0.1,-0.24,0.14,58.3333,
349,2023-07-17,USD,-0.1,-0.24,0.14,58.3333,
350,2023-07-16,USD,-0.1,-0.24,0.14,58.3333,
351,2023-07-15,USD,-0.1,-0.24,0.14,58.3333,
352,2023-07-14,USD,-0.1,-0.24,0.14,58.3333,
353,2023-07-13,USD,-0.1,-0.24,0.14,58.3333,
354,2023-07-12,USD,-0.1,-0.24,0.14,58.3333,
355,2023-07-11,USD,-0.1,-0.24,0.14,58.3333,
356,2023-07-10,USD,-0.1,-0.24,0.14,58.3333,
357,2023-07-09,USD,-0.1,-0.24,0.14,58.3333,
358,2023-07-08,USD,-0.1,-0.24,0.14,58.3333,
359,2023-07-07,USD,-0.1,-0.24,0.14,58.3333,
360,2023-07-06,USD,-0.1,-0.24,0.14,58.3333,
361,2023-07-05,USD,-0.1,-0.24,0.14,58.3333,
362,2023-07-04,USD,-0.1,-0.24,0.14,58.3333,
363,2023-07-03,USD,-0.1,-0.24,0.14,58.3333,
364,2023-07-02,USD,-0.1,-0.24,0.14,58.3333,
365,2023-07-01,USD,-0.1,-0.24,0.14,58.3333,
366,2023-06-30,USD,-0.1,-0.24,0.14,58.3333,114099600
367,2023-06-29,USD,-0.23,-0.23,0,0,111301400
368,2023-06-28,USD,-0.23,-0.23,0,0,111301400
369,2023-06-27,USD,-0.23,-0.23,0,0,111301400
370,2023-06-26,USD,-0.23,-0.23,0,0,111301400
371,2023-06-25,USD,-0.23,-0.23,0,0,111301400
372,2023-06-24,USD,-0.23,-0.23,0,0,111301400
373,2023-06-23,USD,-0.23,-0.23,0,0,111301400
374,2023-06-22,USD,-0.23,-0.23,0,0,111301400
375,2023-06-21,USD,-0.23,-0.23,0,0,111301400
376,2023-06-20,USD,-0.23,-0.23,0,0,111301400
377,2023-06-19,USD,-0.23,-0.23,0,0,111301400
378,2023-06-18,USD,-0.23,-0.23,0,0,111301400
379,2023-06-17,USD,-0.23,-0.23,0,0,111301400
380,2023-06-16,USD,-0.23,-0.23,0,0,111301400
381,2023-06-15,USD,-0.23,-0.23,0,0,111301400
382,2023-06-14,USD,-0.23,-0.23,0,0,111301400
383,2023-06-13,USD,-0.23,-0.23,0,0,111301400
384,2023-06-12,USD,-0.23,-0.23,0,0,111301400
385,2023-06-11,USD,-0.23,-0.23,0,0,111301400
386,2023-06-10,USD,-0.23,-0.23,0,0,111301400
387,2023-06-09,USD,-0.23,-0.23,0,0,111301400
388,2023-06-08,USD,-0.23,-0.23,0,0,111301400
389,2023-06-07,USD,-0.23,-0.23,0,0,111301400
390,2023-06-06,USD,-0.23,-0.23,0,0,111301400
391,2023-06-05,USD,-0.23,-0.23,0,0,111301400
392,2023-06-04,USD,-0.23,-0.23,0,0,111301400
393,2023-06-03,USD,-0.23,-0.23,0,0,111301400
394,2023-06-02,USD,-0.23,-0.23,0,0,111301400
395,2023-06-01,USD,-0.23,-0.23,0,0,111301400
396,2023-05-31,USD,-0.23,-0.23,0,0,111301400
397,2023-05-30,USD,-0.23,-0.23,0,0,111301400
398,2023-05-29,USD,-0.23,-0.23,0,0,111301400
399,2023-05-28,USD,-0.23,-0.23,0,0,111301400
400,2023-05-27,USD,-0.23,-0.23,0,0,111301400
401,2023-05-26,USD,-0.23,-0.23,0,0,111301400
402,2023-05-25,USD,-0.23,-0.23,0,0,111301400
403,2023-05-24,USD,-0.23,-0.23,0,0,111301400
404,2023-05-23,USD,-0.23,-0.23,0,0,111301400
405,2023-05-22,USD,-0.23,-0.23,0,0,111301400
406,2023-05-21,USD,-0.23,-0.23,0,0,111301400
407,2023-05-20,USD,-0.23,-0.23,0,0,111301400
408,2023-05-19,USD,-0.23,-0.23,0,0,111301400
409,2023-05-18,USD,-0.23,-0.23,0,0,111301400
410,2023-05-17,USD,-0.23,-0.23,0,0,111301400
411,2023-05-16,USD,-0.23,-0.23,0,0,111301400
412,2023-05-15,USD,-0.23,-0.23,0,0,111301400
413,2023-05-14,USD,-0.23,-0.23,0,0,111301400
414,2023-05-13,USD,-0.23,-0.23,0,0,111301400
415,2023-05-12,USD,-0.23,-0.23,0,0,111301400
416,2023-05-11,USD,-0.23,-0.23,0,0,111301400
417,2023-05-10,USD,-0.23,-0.23,0,0,111301400
418,2023-05-09,USD,-0.23,-0.23,0,0,111301400
419,2023-05-08,USD,-0.23,-0.23,0,0,111301400
420,2023-05-07,USD,-0.23,-0.23,0,0,111301400
421,2023-05-06,USD,-0.23,-0.23,0,0,111301400
422,2023-05-05,USD,-0.23,-0.23,0,0,111301400
423,2023-05-04,USD,-0.23,-0.23,0,0,111301400
424,2023-05-03,USD,-0.23,-0.23,0,0,111301400
425,2023-05-02,USD,-0.23,-0.23,0,0,111301400
426,2023-05-01,USD,-0.23,-0.23,0,0,111301400
427,2023-04-30,USD,-0.23,-0.23,0,0,111301400
428,2023-04-29,USD,-0.23,-0.23,0,0,111301400
429,2023-04-28,USD,-0.23,-0.23,0,0,111301400
430,2023-04-27,USD,-0.23,-0.23,0,0,111301400
431,2023-04-26,USD,-0.23,-0.23,0,0,111301400
432,2023-04-25,USD,-0.23,-0.23,0,0,111301400
433,2023-04-24,USD,-0.23,-0.23,0,0,111301400
434,2023-04-23,USD,-0.23,-0.23,0,0,111301400
435,2023-04-22,USD,-0.23,-0.23,0,0,111301400
436,2023-04-21,USD,-0.23,-0.23,0,0,111301400
437,2023-04-20,USD,-0.23,-0.23,0,0,111301400
438,2023-04-19,USD,-0.23,-0.23,0,0,111301400
439,2023-04-18,USD,-0.23,-0.23,0,0,111301400
440,2023-04-17,USD,-0.23,-0.23,0,0,111301400
441,2023-04-16,USD,-0.23,-0.23,0,0,111301400
442,2023-04-15,USD,-0.23,-0.23,0,0,111301400
443,2023-04-14,USD,-0.23,-0.23,0,0,111301400
444,2023-04-13,USD,-0.23,-0.23,0,0,111301400
445,2023-04-12,USD,-0.23,-0.23,0,0,111301400
446,2023-04-11,USD,-0.23,-0.23,0,0,111301400
447,2023-04-10,USD,-0.23,-0.23,0,0,111301400
448,2023-04-09,USD,-0.23,-0.23,0,0,111301400
449,2023-04-08,USD,-0.23,-0.23,0,0,111301400
450,2023-04-07,USD,-0.23,-0.23,0,0,111301400
451,2023-04-06,USD,-0.23,-0.23,0,0,111301400
452,2023-04-05,USD,-0.23,-0.23,0,0,111301400
453,2023-04-04,USD,-0.23,-0.23,0,0,111301400
454,2023-04-03,USD,-0.23,-0.23,0,0,111301400
455,2023-04-02,USD,-0.23,-0.23,0,0,111301400
456,2023-04-01,USD,-0.23,-0.23,0,0,111301400
457,2023-03-31,USD,-0.23,-0.23,0,0,111301400
458,2023-03-30,USD,-0.26,-0.21,-0.05,-23.8095,110957500
459,2023-03-29,USD,-0.26,-0.21,-0.05,-23.8095,110957500
460,2023-03-28,USD,-0.26,-0.21,-0.05,-23.8095,110957500
461,2023-03-27,USD,-0.26,-0.21,-0.05,-23.8095,110957500
462,2023-03-26,USD,-0.26,-0.21,-0.05,-23.8095,110957500
463,2023-03-25,USD,-0.26,-0.21,-0.05,-23.8095,110957500
464,2023-03-24,USD,-0.26,-0.21,-0.05,-23.8095,110957500
465,2023-03-23,USD,-0.26,-0.21,-0.05,-23.8095,110957500
466,2023-03-22,USD,-0.26,-0.21,-0.05,-23.8095,110957500
467,2023-03-21,USD,-0.26,-0.21,-0.05,-23.8095,110957500
468,2023-03-20,USD,-0.26,-0.21,-0.05,-23.8095,110957500
469,2023-03-19,USD,-0.26,-0.21,-0.05,-23.8095,110957500
470,2023-03-18,USD,-0.26,-0.21,-0.05,-23.8095,110957500
471,2023-03-17,USD,-0.26,-0.21,-0.05,-23.8095,110957500
472,2023-03-16,USD,-0.26,-0.21,-0.05,-23.8095,110957500
473,2023-03-15,USD,-0.26,-0.21,-0.05,-23.8095,110957500
474,2023-03-14,USD,-0.26,-0.21,-0.05,-23.8095,110957500
475,2023-03-13,USD,-0.26,-0.21,-0.05,-23.8095,110957500
476,2023-03-12,USD,-0.26,-0.21,-0.05,-23.8095,110957500
477,2023-03-11,USD,-0.26,-0.21,-0.05,-23.8095,110957500
478,2023-03-10,USD,-0.26,-0.21,-0.05,-23.8095,110957500
479,2023-03-09,USD,-0.26,-0.21,-0.05,-23.8095,110957500
480,2023-03-08,USD,-0.26,-0.21,-0.05,-23.8095,110957500
481,2023-03-07,USD,-0.26,-0.21,-0.05,-23.8095,110957500
482,2023-03-06,USD,-0.26,-0.21,-0.05,-23.8095,110957500
483,2023-03-05,USD,-0.26,-0.21,-0.05,-23.8095,110957500
484,2023-03-04,USD,-0.26,-0.21,-0.05,-23.8095,110957500
485,2023-03-03,USD,-0.26,-0.21,-0.05,-23.8095,110957500
486,2023-03-02,USD,-0.26,-0.21,-0.05,-23.8095,110957500
487,2023-03-01,USD,-0.26,-0.21,-0.05,-23.8095,110957500
488,2023-02-28,USD,-0.26,-0.21,-0.05,-23.8095,110957500
489,2023-02-27,USD,-0.26,-0.21,-0.05,-23.8095,110957500
490,2023-02-26,USD,-0.26,-0.21,-0.05,-23.8095,110957500
491,2023-02-25,USD,-0.26,-0.21,-0.05,-23.8095,110957500
492,2023-02-24,USD,-0.26,-0.21,-0.05,-23.8095,110957500
493,2023-02-23,USD,-0.26,-0.21,-0.05,-23.8095,110957500
494,2023-02-22,USD,-0.26,-0.21,-0.05,-23.8095,110957500
495,2023-02-21,USD,-0.26,-0.21,-0.05,-23.8095,110957500
496,2023-02-20,USD,-0.26,-0.21,-0.05,-23.8095,110957500
497,2023-02-19,USD,-0.26,-0.21,-0.05,-23.8095,110957500
498,2023-02-18,USD,-0.26,-0.21,-0.05,-23.8095,110957500
499,2023-02-17,USD,-0.26,-0.21,-0.05,-23.8095,110957500
500,2023-02-16,USD,-0.26,-0.21,-0.05,-23.8095,110957500
501,2023-02-15,USD,-0.26,-0.21,-0.05,-23.8095,110957500
502,2023-02-14,USD,-0.26,-0.21,-0.05,-23.8095,110957500
503,2023-02-13,USD,-0.26,-0.21,-0.05,-23.8095,110957500
504,2023-02-12,USD,-0.26,-0.21,-0.05,-23.8095,110957500
505,2023-02-11,USD,-0.26,-0.21,-0.05,-23.8095,110957500
506,2023-02-10,USD,-0.26,-0.21,-0.05,-23.8095,110957500
507,2023-02-09,USD,-0.26,-0.21,-0.05,-23.8095,110957500
508,2023-02-08,USD,-0.26,-0.21,-0.05,-23.8095,110957500
509,2023-02-07,USD,-0.26,-0.21,-0.05,-23.8095,110957500
510,2023-02-06,USD,-0.26,-0.21,-0.05,-23.8095,110957500
511,2023-02-05,USD,-0.26,-0.21,-0.05,-23.8095,110957500
512,2023-02-04,USD,-0.26,-0.21,-0.05,-23.8095,110957500
513,2023-02-03,USD,-0.26,-0.21,-0.05,-23.8095,110957500
514,2023-02-02,USD,-0.26,-0.21,-0.05,-23.8095,110957500
515,2023-02-01,USD,-0.26,-0.21,-0.05,-23.8095,110957500
516,2023-01-31,USD,-0.26,-0.21,-0.05,-23.8095,110957500
517,2023-01-30,USD,-0.26,-0.21,-0.05,-23.8095,110957500
518,2023-01-29,USD,-0.26,-0.21,-0.05,-23.8095,110957500
519,2023-01-28,USD,-0.26,-0.21,-0.05,-23.8095,110957500
520,2023-01-27,USD,-0.26,-0.21,-0.05,-23.8095,110957500
521,2023-01-26,USD,-0.26,-0.21,-0.05,-23.8095,110957500
522,2023-01-25,USD,-0.26,-0.21,-0.05,-23.8095,110957500
523,2023-01-24,USD,-0.26,-0.21,-0.05,-23.8095,110957500
524,2023-01-23,USD,-0.26,-0.21,-0.05,-23.8095,110957500
525,2023-01-22,USD,-0.26,-0.21,-0.05,-23.8095,110957500
526,2023-01-21,USD,-0.26,-0.21,-0.05,-23.8095,110957500
527,2023-01-20,USD,-0.26,-0.21,-0.05,-23.8095,110957500
528,2023-01-19,USD,-0.26,-0.21,-0.05,-23.8095,110957500
529,2023-01-18,USD,-0.26,-0.21,-0.05,-23.8095,110957500
530,2023-01-17,USD,-0.26,-0.21,-0.05,-23.8095,110957500
531,2023-01-16,USD,-0.26,-0.21,-0.05,-23.8095,110957500
532,2023-01-15,USD,-0.26,-0.21,-0.05,-23.8095,110957500
533,2023-01-14,USD,-0.26,-0.21,-0.05,-23.8095,110957500
534,2023-01-13,USD,-0.26,-0.21,-0.05,-23.8095,110957500
535,2023-01-12,USD,-0.26,-0.21,-0.05,-23.8095,110957500
536,2023-01-11,USD,-0.26,-0.21,-0.05,-23.8095,110957500
537,2023-01-10,USD,-0.26,-0.21,-0.05,-23.8095,110957500
538,2023-01-09,USD,-0.26,-0.21,-0.05,-23.8095,110957500
539,2023-01-08,USD,-0.26,-0.21,-0.05,-23.8095,110957500
540,2023-01-07,USD,-0.26,-0.21,-0.05,-23.8095,110957500
