date,open,high,low,close,adjusted_close,volume
2023-07-31,153.86,154.95,151.55,152.19,152.19,4457300
2023-07-28,150.23,154.49,150.21,153.33,153.33,4162300
2023-07-27,151.89,153.175,147.555,148.5,148.5,5426000
2023-07-26,147.83,150.27,147.09,150.17,150.17,4055500
2023-07-25,147.61,150.78,147.46,148.65,148.65,4121300
2023-07-24,147.06,148.29,144.18,147.62,147.62,4370800
2023-07-21,147.0,149.99,146.91,148.77,148.77,11794500
2023-07-20,143.59,146.27,143.5,145.28,145.28,4246300
2023-07-19,145.75,147.675,144.19,145.535,145.535,4968600
2023-07-18,144.0,147.54,143.75,146.53,146.53,4124900
2023-07-17,142.29,147.4,142.29,145.36,145.36,5755800
2023-07-14,140.25,143.57,139.69,143.34,143.34,6496600
2023-07-13,138.96,140.6,137.3,140.09,140.09,5532300
2023-07-12,139.35,140.32,135.52,137.02,137.02,5583600
2023-07-11,129.45,138.09,128.77,137.54,137.54,10045600
2023-07-10,130.18,133.339,129.61,131.71,131.71,4052000
2023-07-07,128.16,131.62,128.06,130.32,130.32,3148100
2023-07-06,129.17,129.323,126.06,128.16,128.16,3733600
2023-07-05,131.845,132.95,130.535,131.69,131.69,3429900
2023-07-03,129.28,134.27,129.23,132.35,132.35,5001800
2023-06-30,127.25,131.14,127.02,128.16,128.16,4600100
2023-06-29,127.64,128.0,123.42,125.1,125.1,4242000
2023-06-28,127.39,131.88,126.17,127.63,127.63,6130400
2023-06-27,124.41,128.17,123.32,127.89,127.89,4507700
2023-06-26,122.9,126.7,122.8,123.13,123.13,3645800
2023-06-23,125.99,126.8,124.0,124.73,124.73,5794100
2023-06-22,126.58,128.62,125.35,127.96,127.96,3935600
2023-06-21,125.09,129.26,125.09,127.46,127.46,4711900
2023-06-20,126.37,127.63,124.395,126.45,126.45,5383600
2023-06-16,128.68,129.2,126.79,128.68,128.68,6892400
2023-06-15,122.96,128.38,122.75,127.85,127.85,5599400
2023-06-14,125.39,126.386,122.765,125.14,125.14,5696700
